index,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,UTILITY_AVAIL,MZZONE,SALES_PRICE,PROPERTY_AGE,BUILDTYPE_commercial,BUILDTYPE_house,BUILDTYPE_others,AREA_INT_SQFT,AREA_N_ROOM
2007-02-11,P09256,2.0,718.0,196.0,2.0,5.0,1.0,1984-02-17,1.0,6.0,9038645.0,22.98425735797399,0.0,1.0,0.0,1436.0,4.0
2007-02-12,P09300,3.0,1092.0,80.0,3.0,5.0,1.0,1967-02-05,3.0,5.0,13608400.0,40.01916495550992,1.0,0.0,0.0,3276.0,9.0
2007-02-13,P09245,3.0,1180.0,13.0,3.0,1.0,0.0,1969-02-22,3.0,4.0,7062500.0,37.973990417522245,0.0,1.0,0.0,3540.0,9.0
2007-02-14,P09243,3.0,1152.0,62.0,3.0,4.0,0.0,1988-02-19,1.0,4.0,7418850.0,18.986995208761122,0.0,1.0,0.0,3456.0,9.0
2007-02-15,P09239,5.0,1685.0,116.0,4.0,1.0,0.0,1955-02-28,2.0,3.0,7344540.0,51.964407939767284,0.0,0.0,1.0,8425.0,20.0
2007-02-16,P09237,7.0,1882.0,180.0,5.0,2.0,0.0,1991-02-20,4.0,5.0,12235870.0,15.989048596851472,0.0,1.0,0.0,13174.0,35.0
2007-02-17,P09234,6.0,1628.0,133.0,4.0,5.0,0.0,1997-02-19,4.0,5.0,12651550.0,9.99315537303217,0.0,1.0,0.0,9768.0,24.0
2007-02-18,P09230,3.0,1212.0,40.0,4.0,3.0,1.0,1996-02-21,4.0,5.0,14274450.0,10.992470910335387,1.0,0.0,0.0,3636.0,12.0
2007-02-19,P09230,3.0,1212.0,40.0,4.0,3.0,1.0,1996-02-21,4.0,5.0,14274450.0,10.992470910335387,1.0,0.0,0.0,3636.0,12.0
2007-02-20,P09221,2.0,653.0,119.0,2.0,2.0,1.0,1993-02-23,3.0,1.0,6059010.0,13.990417522245037,0.0,1.0,0.0,1306.0,4.0
2007-02-21,P09218,2.0,933.0,139.0,3.0,3.0,0.0,1996-02-24,2.0,6.0,9022165.0,10.992470910335387,0.0,1.0,0.0,1866.0,6.0
2007-02-22,P09215,2.0,798.0,148.0,2.0,1.0,0.0,1981-02-28,1.0,3.0,6350490.0,25.982203969883642,0.0,0.0,1.0,1596.0,4.0
2007-02-23,P09212,3.0,982.0,79.0,3.0,1.0,0.0,1997-02-25,1.0,6.0,12775700.0,9.99315537303217,1.0,0.0,0.0,2946.0,9.0
2007-02-24,P09208,2.0,1245.0,176.0,4.0,4.0,0.0,2000-02-26,1.0,3.0,7828105.0,6.995208761122519,0.0,1.0,0.0,2490.0,8.0
2007-02-25,P09204,3.0,867.0,139.0,3.0,4.0,0.0,1987-03-02,3.0,6.0,10994200.0,19.98631074606434,1.0,0.0,0.0,2601.0,9.0
2007-02-26,P09203,6.0,1691.0,145.0,4.0,5.0,0.0,2002-02-27,3.0,4.0,11855350.0,4.996577686516085,0.0,1.0,0.0,10146.0,24.0
2007-02-27,P09201,3.0,838.0,136.0,3.0,2.0,1.0,1976-03-06,1.0,6.0,8689250.0,30.978781656399725,0.0,1.0,0.0,2514.0,9.0
2007-02-28,P09199,3.0,1126.0,194.0,3.0,3.0,1.0,1984-03-05,1.0,4.0,9282050.0,22.98425735797399,0.0,1.0,0.0,3378.0,9.0
2007-03-01,P09197,3.0,892.0,97.0,3.0,4.0,0.0,1975-03-09,3.0,4.0,10753200.0,31.978097193702943,1.0,0.0,0.0,2676.0,9.0
2007-03-02,P09258,5.0,1764.0,28.0,4.0,5.0,0.0,1954-02-22,4.0,6.0,14687760.0,53.021218343600275,1.0,0.0,0.0,8820.0,20.0
2007-03-03,P09195,3.0,996.0,78.0,3.0,2.0,0.0,1985-03-08,1.0,5.0,8939620.0,21.984941820670773,0.0,0.0,1.0,2988.0,9.0
2007-03-04,P09192,6.0,1771.0,37.0,4.0,2.0,0.0,1965-03-14,4.0,4.0,11123540.0,41.97125256673511,0.0,1.0,0.0,10626.0,24.0
2007-03-05,P09186,3.0,730.0,4.0,2.0,3.0,1.0,1989-03-09,1.0,6.0,8972600.0,17.987679671457904,0.0,0.0,1.0,2190.0,6.0
2007-03-06,P09182,3.0,1217.0,97.0,4.0,5.0,1.0,1988-03-10,2.0,4.0,10338740.0,18.986995208761122,0.0,0.0,1.0,3651.0,12.0
2007-03-07,P09179,2.0,883.0,2.0,3.0,1.0,0.0,1989-03-11,1.0,2.0,6377770.0,17.987679671457904,0.0,0.0,1.0,1766.0,6.0
2007-03-08,P09178,5.0,1669.0,2.0,4.0,4.0,0.0,1958-03-20,2.0,1.0,7193030.0,48.96646132785763,0.0,0.0,1.0,8345.0,20.0
2007-03-09,P09174,2.0,944.0,97.0,3.0,3.0,0.0,1983-03-15,4.0,3.0,7028960.0,23.983572895277206,0.0,0.0,1.0,1888.0,6.0
2007-03-10,P09229,3.0,755.0,56.0,2.0,3.0,0.0,1989-02-22,4.0,4.0,7593850.0,18.04243668720055,0.0,0.0,1.0,2265.0,6.0
2007-03-11,P09170,5.0,1704.0,66.0,4.0,5.0,0.0,1980-03-17,1.0,2.0,7811540.0,26.981519507186857,0.0,1.0,0.0,8520.0,20.0
2007-03-12,P09169,3.0,1039.0,39.0,3.0,2.0,0.0,1986-03-17,1.0,4.0,7352780.0,20.985626283367555,0.0,0.0,1.0,3117.0,9.0
2007-03-13,P09163,3.0,802.0,163.0,3.0,4.0,1.0,2000-03-14,1.0,4.0,7320850.0,6.995208761122519,0.0,1.0,0.0,2406.0,9.0
2007-03-14,P09161,2.0,845.0,122.0,3.0,3.0,1.0,1992-03-17,3.0,4.0,8397025.0,14.989733059548255,0.0,0.0,1.0,1690.0,6.0
2007-03-15,P09158,3.0,1121.0,158.0,3.0,1.0,0.0,1984-03-20,4.0,4.0,8288050.0,22.98425735797399,0.0,1.0,0.0,3363.0,9.0
2007-03-16,P09213,6.0,1952.0,53.0,5.0,5.0,1.0,1965-03-05,4.0,4.0,21026890.0,42.02874743326489,1.0,0.0,0.0,11712.0,30.0
2007-03-17,P09151,5.0,1798.0,74.0,4.0,3.0,0.0,1986-03-22,4.0,1.0,7730470.0,20.985626283367555,0.0,0.0,1.0,8990.0,20.0
2007-03-18,P09149,2.0,1023.0,198.0,3.0,2.0,0.0,1994-03-21,4.0,3.0,12114895.0,12.991101984941821,1.0,0.0,0.0,2046.0,6.0
2007-03-19,P09147,7.0,1924.0,139.0,5.0,2.0,0.0,1975-03-27,4.0,5.0,13780460.0,31.978097193702943,0.0,0.0,1.0,13468.0,35.0
2007-03-20,P09146,3.0,1117.0,133.0,3.0,4.0,1.0,2001-03-21,3.0,6.0,9871100.0,5.9958932238193015,0.0,1.0,0.0,3351.0,9.0
2007-03-21,P09144,5.0,1518.0,120.0,4.0,3.0,0.0,1958-04-02,1.0,6.0,8809180.0,48.96646132785763,0.0,0.0,1.0,7590.0,20.0
2007-03-22,P09142,2.0,978.0,187.0,3.0,2.0,0.0,1982-03-28,2.0,4.0,6803175.0,24.982888432580424,0.0,1.0,0.0,1956.0,6.0
2007-03-23,P09140,3.0,918.0,190.0,3.0,1.0,0.0,1985-03-28,2.0,6.0,10929300.0,21.984941820670773,1.0,0.0,0.0,2754.0,9.0
2007-03-24,P09136,2.0,964.0,183.0,3.0,2.0,0.0,1973-04-01,4.0,2.0,6208110.0,33.97672826830938,0.0,0.0,1.0,1928.0,6.0
2007-03-25,P09191,5.0,1740.0,179.0,4.0,3.0,0.0,1979-03-11,2.0,5.0,15106810.0,28.03832991101985,1.0,0.0,0.0,8700.0,20.0
2007-03-26,P09135,2.0,647.0,28.0,2.0,5.0,1.0,1991-03-30,2.0,3.0,7204440.0,15.989048596851472,0.0,1.0,0.0,1294.0,4.0
2007-03-27,P09185,6.0,1821.0,14.0,5.0,1.0,1.0,1984-03-11,4.0,6.0,14358860.0,23.041752224503764,0.0,1.0,0.0,10926.0,30.0
2007-03-28,P09129,2.0,1085.0,66.0,3.0,5.0,1.0,1975-04-05,4.0,3.0,8920280.0,31.978097193702943,0.0,1.0,0.0,2170.0,6.0
2007-03-29,P09127,5.0,1655.0,112.0,4.0,2.0,1.0,1964-04-08,1.0,3.0,8487410.0,42.97056810403833,0.0,1.0,0.0,8275.0,20.0
2007-03-30,P09126,5.0,1625.0,181.0,4.0,5.0,0.0,1997-04-01,4.0,4.0,14197950.0,9.99315537303217,1.0,0.0,0.0,8125.0,20.0
2007-03-31,P09167,2.0,636.0,52.0,2.0,3.0,1.0,2002-03-13,4.0,2.0,6686075.0,5.048596851471594,0.0,1.0,0.0,1272.0,4.0
2007-04-01,P09123,2.0,1197.0,48.0,3.0,5.0,1.0,1978-04-08,3.0,1.0,8116035.0,28.980150581793293,0.0,0.0,1.0,2394.0,6.0
2007-04-02,P09119,5.0,1840.0,8.0,5.0,4.0,0.0,1999-04-04,2.0,2.0,8566460.0,7.994524298425736,0.0,0.0,1.0,9200.0,25.0
2007-04-03,P09111,5.0,1586.0,55.0,4.0,5.0,0.0,1993-04-06,3.0,2.0,7197730.0,13.990417522245037,0.0,1.0,0.0,7930.0,20.0
2007-04-04,P09108,2.0,1223.0,88.0,4.0,3.0,0.0,1981-04-10,1.0,3.0,8636890.0,25.982203969883642,0.0,1.0,0.0,2446.0,8.0
2007-04-05,P09106,3.0,906.0,6.0,3.0,1.0,0.0,1970-04-14,1.0,5.0,7643550.0,36.97467488021903,0.0,1.0,0.0,2718.0,9.0
2007-04-06,P09103,3.0,1185.0,31.0,3.0,1.0,1.0,1981-04-12,3.0,4.0,8835500.0,25.982203969883642,0.0,1.0,0.0,3555.0,9.0
2007-04-07,P09099,6.0,1921.0,106.0,5.0,5.0,1.0,1967-04-17,2.0,5.0,14301080.0,39.97262149212868,0.0,0.0,1.0,11526.0,30.0
2007-04-08,P09094,2.0,997.0,172.0,3.0,5.0,1.0,2002-04-09,2.0,5.0,9429275.0,4.996577686516085,0.0,1.0,0.0,1994.0,6.0
2007-04-09,P09093,3.0,721.0,73.0,2.0,5.0,0.0,1981-04-15,4.0,6.0,8732470.0,25.982203969883642,0.0,0.0,1.0,2163.0,6.0
2007-04-10,P09090,6.0,1625.0,118.0,4.0,3.0,0.0,1966-04-20,3.0,4.0,12085470.0,40.9719370294319,0.0,0.0,1.0,9750.0,24.0
2007-04-11,P09088,5.0,1531.0,134.0,4.0,3.0,0.0,1952-04-24,2.0,5.0,8672000.0,54.96235455167693,0.0,1.0,0.0,7655.0,20.0
2007-04-12,P09084,3.0,1298.0,11.0,4.0,3.0,0.0,1974-04-20,3.0,5.0,14039550.0,32.97741273100616,1.0,0.0,0.0,3894.0,12.0
2007-04-13,P09080,5.0,1573.0,121.0,4.0,5.0,0.0,1987-04-18,2.0,4.0,8024600.0,19.98631074606434,0.0,1.0,0.0,7865.0,20.0
2007-04-14,P09077,5.0,1542.0,199.0,4.0,2.0,1.0,1959-04-26,4.0,6.0,10453060.0,47.96714579055441,0.0,1.0,0.0,7710.0,20.0
2007-04-15,P09076,3.0,1119.0,8.0,3.0,2.0,1.0,1971-04-24,3.0,6.0,10386800.0,35.97535934291581,0.0,1.0,0.0,3357.0,9.0
2007-04-16,P09073,2.0,700.0,68.0,2.0,3.0,1.0,1986-04-21,2.0,4.0,6870115.0,20.985626283367555,0.0,1.0,0.0,1400.0,4.0
2007-04-17,P09128,5.0,1587.0,21.0,4.0,1.0,1.0,1984-04-02,1.0,3.0,8586060.0,23.039014373716633,0.0,1.0,0.0,7935.0,20.0
2007-04-18,P09070,2.0,1041.0,78.0,3.0,5.0,0.0,1985-04-23,1.0,1.0,10646530.0,21.984941820670773,1.0,0.0,0.0,2082.0,6.0
2007-04-19,P09124,5.0,1702.0,138.0,4.0,2.0,0.0,2002-03-31,1.0,2.0,8269700.0,5.0513347022587265,0.0,1.0,0.0,8510.0,20.0
2007-04-20,P09122,3.0,736.0,167.0,2.0,5.0,0.0,1999-04-04,4.0,4.0,10316800.0,8.043805612594113,1.0,0.0,0.0,2208.0,6.0
2007-04-21,P09068,6.0,1538.0,187.0,4.0,2.0,1.0,1994-04-24,4.0,6.0,19964360.0,12.991101984941821,1.0,0.0,0.0,9228.0,24.0
2007-04-22,P09067,5.0,1853.0,123.0,5.0,5.0,1.0,1958-05-04,3.0,2.0,14707330.0,48.96646132785763,1.0,0.0,0.0,9265.0,25.0
2007-04-23,P09066,6.0,1700.0,168.0,4.0,3.0,0.0,2002-04-24,2.0,4.0,11926600.0,4.996577686516085,0.0,0.0,1.0,10200.0,24.0
2007-04-24,P09060,5.0,1794.0,109.0,4.0,2.0,0.0,1996-04-26,1.0,3.0,8474920.0,10.992470910335387,0.0,1.0,0.0,8970.0,20.0
2007-04-25,P09057,5.0,1764.0,30.0,4.0,1.0,1.0,1982-05-01,1.0,1.0,7938700.0,24.982888432580424,0.0,0.0,1.0,8820.0,20.0
2007-04-26,P09105,3.0,1167.0,137.0,3.0,1.0,0.0,1979-04-12,4.0,5.0,8488790.0,28.03832991101985,0.0,0.0,1.0,3501.0,9.0
2007-04-27,P09056,7.0,1598.0,14.0,4.0,4.0,1.0,1974-05-05,2.0,6.0,20024110.0,32.97741273100616,1.0,0.0,0.0,11186.0,28.0
2007-04-28,P09098,7.0,1829.0,31.0,5.0,2.0,1.0,1999-04-09,3.0,6.0,14229060.0,8.05201916495551,0.0,1.0,0.0,12803.0,35.0
2007-04-29,P09095,3.0,1206.0,180.0,4.0,1.0,1.0,2002-04-09,4.0,6.0,15879350.0,5.054072553045859,1.0,0.0,0.0,3618.0,12.0
2007-04-30,P09055,7.0,1503.0,28.0,4.0,2.0,1.0,1972-05-08,2.0,4.0,12389840.0,34.97604380561259,0.0,0.0,1.0,10521.0,28.0
2007-05-01,P09049,3.0,888.0,144.0,3.0,2.0,1.0,1969-05-10,4.0,4.0,8263500.0,37.973990417522245,0.0,1.0,0.0,2664.0,9.0
2007-05-02,P09046,6.0,1591.0,56.0,4.0,1.0,0.0,2000-05-03,3.0,6.0,19159390.0,6.995208761122519,1.0,0.0,0.0,9546.0,24.0
2007-05-03,P09044,3.0,791.0,156.0,2.0,4.0,1.0,1986-05-08,3.0,6.0,8285550.0,20.985626283367555,0.0,1.0,0.0,2373.0,6.0
2007-05-04,P09041,3.0,1253.0,135.0,4.0,2.0,1.0,1998-05-06,3.0,5.0,11010960.0,8.993839835728952,0.0,0.0,1.0,3759.0,12.0
2007-05-05,P09038,3.0,1225.0,72.0,4.0,3.0,1.0,2001-05-06,2.0,5.0,9680500.0,5.9958932238193015,0.0,1.0,0.0,3675.0,12.0
2007-05-06,P09036,6.0,1878.0,163.0,5.0,4.0,0.0,1971-05-15,2.0,5.0,11716020.0,35.97535934291581,0.0,1.0,0.0,11268.0,30.0
2007-05-07,P09031,2.0,719.0,43.0,2.0,2.0,0.0,1981-05-13,1.0,1.0,4408790.0,25.982203969883642,0.0,1.0,0.0,1438.0,4.0
2007-05-08,P09027,2.0,831.0,61.0,3.0,3.0,1.0,1968-05-17,3.0,2.0,7293785.0,38.97330595482546,0.0,1.0,0.0,1662.0,6.0
2007-05-09,P09026,3.0,740.0,21.0,2.0,1.0,0.0,2003-05-10,2.0,5.0,9263000.0,3.997262149212868,1.0,0.0,0.0,2220.0,6.0
2007-05-10,P09024,3.0,759.0,50.0,2.0,2.0,0.0,1978-05-17,4.0,6.0,7372180.0,28.980150581793293,0.0,0.0,1.0,2277.0,6.0
2007-05-11,P09023,3.0,1083.0,176.0,3.0,3.0,0.0,1980-05-17,3.0,4.0,7155650.0,26.981519507186857,0.0,1.0,0.0,3249.0,9.0
2007-05-12,P09018,2.0,916.0,107.0,3.0,1.0,0.0,1969-05-21,4.0,1.0,6177070.0,37.973990417522245,0.0,0.0,1.0,1832.0,6.0
2007-05-13,P09014,3.0,1239.0,75.0,4.0,5.0,0.0,1977-05-20,2.0,4.0,9819130.0,29.97946611909651,0.0,0.0,1.0,3717.0,12.0
2007-05-14,P09014,3.0,1239.0,75.0,4.0,5.0,0.0,1977-05-20,2.0,4.0,9819130.0,29.97946611909651,0.0,0.0,1.0,3717.0,12.0
2007-05-15,P09013,6.0,1538.0,62.0,4.0,1.0,1.0,1971-05-24,2.0,4.0,11312920.0,35.97535934291581,0.0,1.0,0.0,9228.0,24.0
2007-05-16,P09009,3.0,723.0,12.0,2.0,4.0,0.0,1969-05-25,2.0,6.0,7603010.0,37.973990417522245,0.0,0.0,1.0,2169.0,6.0
2007-05-17,P09004,5.0,1528.0,176.0,4.0,2.0,0.0,1957-05-29,1.0,1.0,7085950.0,49.96577686516085,0.0,0.0,1.0,7640.0,20.0
2007-05-18,P09000,3.0,755.0,82.0,2.0,1.0,0.0,1995-05-21,3.0,4.0,6972000.0,11.991786447638603,0.0,1.0,0.0,2265.0,6.0
2007-05-19,P08997,6.0,1919.0,5.0,5.0,2.0,0.0,1970-05-28,1.0,6.0,12308240.0,36.97467488021903,0.0,1.0,0.0,11514.0,30.0
2007-05-20,P08994,3.0,970.0,120.0,3.0,2.0,0.0,1976-05-27,2.0,5.0,11350850.0,30.978781656399725,1.0,0.0,0.0,2910.0,9.0
2007-05-21,P08992,7.0,1674.0,127.0,4.0,4.0,1.0,1967-05-31,1.0,4.0,13280420.0,39.97262149212868,0.0,0.0,1.0,11718.0,28.0
2007-05-22,P08988,2.0,1066.0,179.0,3.0,2.0,1.0,1968-05-31,4.0,3.0,11902185.0,38.97330595482546,1.0,0.0,0.0,2132.0,6.0
2007-05-23,P08987,2.0,845.0,200.0,3.0,3.0,0.0,1978-05-30,4.0,3.0,7287735.0,28.980150581793293,0.0,1.0,0.0,1690.0,6.0
2007-05-24,P08985,3.0,928.0,22.0,3.0,1.0,0.0,1988-05-28,3.0,4.0,9899050.0,18.986995208761122,1.0,0.0,0.0,2784.0,9.0
2007-05-25,P08981,2.0,1282.0,149.0,4.0,4.0,1.0,1989-05-29,3.0,6.0,10934170.0,17.987679671457904,0.0,1.0,0.0,2564.0,8.0
2007-05-26,P08977,2.0,600.0,162.0,2.0,4.0,1.0,1967-06-05,3.0,5.0,8052900.0,39.97262149212868,0.0,1.0,0.0,1200.0,4.0
2007-05-27,P08977,2.0,600.0,162.0,2.0,4.0,1.0,1967-06-05,3.0,5.0,8052900.0,39.97262149212868,0.0,1.0,0.0,1200.0,4.0
2007-05-28,P08974,3.0,727.0,84.0,2.0,3.0,0.0,1991-06-01,1.0,6.0,8415990.0,15.989048596851472,0.0,0.0,1.0,2181.0,6.0
2007-05-29,P08972,5.0,1973.0,63.0,5.0,4.0,1.0,1974-06-06,3.0,6.0,18179660.0,32.97741273100616,1.0,0.0,0.0,9865.0,25.0
2007-05-30,P08970,2.0,644.0,111.0,2.0,2.0,1.0,1977-06-06,2.0,6.0,8758550.0,29.97946611909651,0.0,1.0,0.0,1288.0,4.0
2007-05-31,P08969,2.0,847.0,191.0,3.0,1.0,0.0,1984-06-05,4.0,2.0,5254245.0,22.98425735797399,0.0,1.0,0.0,1694.0,6.0
2007-06-01,P08967,6.0,1955.0,33.0,5.0,2.0,0.0,1977-06-08,3.0,6.0,13308750.0,29.97946611909651,0.0,1.0,0.0,11730.0,30.0
2007-06-02,P08964,3.0,969.0,60.0,3.0,5.0,0.0,1983-06-08,3.0,5.0,12412600.0,23.983572895277206,1.0,0.0,0.0,2907.0,9.0
2007-06-03,P08960,2.0,1059.0,10.0,3.0,1.0,0.0,1975-06-11,3.0,1.0,6212280.0,31.978097193702943,0.0,1.0,0.0,2118.0,6.0
2007-06-04,P08956,3.0,1146.0,121.0,3.0,5.0,1.0,2000-06-05,2.0,5.0,13822050.0,6.995208761122519,1.0,0.0,0.0,3438.0,9.0
2007-06-05,P08955,2.0,907.0,31.0,3.0,1.0,1.0,1988-06-09,4.0,1.0,7150185.0,18.986995208761122,0.0,1.0,0.0,1814.0,6.0
2007-06-06,P08954,7.0,1519.0,115.0,4.0,2.0,1.0,1969-06-15,3.0,6.0,18169910.0,37.973990417522245,1.0,0.0,0.0,10633.0,28.0
2007-06-07,P08950,5.0,1607.0,47.0,4.0,4.0,1.0,1979-06-14,1.0,6.0,15344360.0,27.980835044490075,1.0,0.0,0.0,8035.0,20.0
2007-06-08,P08947,5.0,1642.0,87.0,4.0,5.0,0.0,1979-06-15,2.0,6.0,15340410.0,27.980835044490075,1.0,0.0,0.0,8210.0,20.0
2007-06-09,P08990,3.0,1202.0,149.0,4.0,5.0,0.0,2003-05-22,4.0,6.0,10428940.0,4.049281314168378,0.0,0.0,1.0,3606.0,12.0
2007-06-10,P08943,2.0,734.0,131.0,2.0,5.0,1.0,1971-06-19,4.0,2.0,10217940.0,35.97535934291581,1.0,0.0,0.0,1468.0,4.0
2007-06-11,P08940,3.0,1055.0,72.0,3.0,3.0,1.0,1980-06-17,4.0,6.0,10013250.0,26.981519507186857,0.0,1.0,0.0,3165.0,9.0
2007-06-12,P08937,3.0,949.0,90.0,3.0,4.0,1.0,1994-06-15,1.0,4.0,7774950.0,12.991101984941821,0.0,1.0,0.0,2847.0,9.0
2007-06-13,P08932,5.0,1550.0,57.0,4.0,4.0,1.0,1963-06-24,3.0,5.0,10757980.0,43.969883641341546,0.0,0.0,1.0,7750.0,20.0
2007-06-14,P08930,5.0,1616.0,67.0,4.0,3.0,1.0,1956-06-26,1.0,4.0,8860120.0,50.965092402464066,0.0,1.0,0.0,8080.0,20.0
2007-06-15,P08929,2.0,692.0,190.0,2.0,2.0,0.0,1999-06-17,4.0,1.0,4678720.0,7.994524298425736,0.0,0.0,1.0,1384.0,4.0
2007-06-16,P08925,2.0,774.0,174.0,2.0,3.0,1.0,1971-06-25,3.0,5.0,11827040.0,35.97535934291581,1.0,0.0,0.0,1548.0,4.0
2007-06-17,P08923,2.0,778.0,164.0,2.0,3.0,0.0,1974-06-25,1.0,3.0,5856595.0,32.97741273100616,0.0,1.0,0.0,1556.0,4.0
2007-06-18,P08973,5.0,1625.0,78.0,4.0,5.0,0.0,1994-05-31,4.0,5.0,14013210.0,13.048596851471595,1.0,0.0,0.0,8125.0,20.0
2007-06-19,P08971,3.0,1225.0,85.0,4.0,3.0,1.0,2000-05-31,4.0,4.0,11116500.0,7.049965776865161,0.0,0.0,1.0,3675.0,12.0
2007-06-20,P08918,2.0,622.0,60.0,2.0,4.0,0.0,1987-06-25,1.0,5.0,6572900.0,19.98631074606434,0.0,0.0,1.0,1244.0,4.0
2007-06-21,P08915,3.0,1279.0,56.0,4.0,2.0,1.0,1969-06-30,1.0,4.0,9313330.0,37.973990417522245,0.0,0.0,1.0,3837.0,12.0
2007-06-22,P08912,2.0,1033.0,200.0,3.0,1.0,1.0,1977-06-29,3.0,3.0,8057450.0,29.97946611909651,0.0,0.0,1.0,2066.0,6.0
2007-06-23,P08911,3.0,750.0,85.0,2.0,4.0,0.0,1970-07-02,2.0,6.0,8287250.0,36.97467488021903,0.0,0.0,1.0,2250.0,6.0
2007-06-24,P08909,7.0,1846.0,190.0,5.0,4.0,0.0,1973-07-02,3.0,4.0,12403760.0,33.97672826830938,0.0,0.0,1.0,12922.0,35.0
2007-06-25,P08907,2.0,1182.0,178.0,3.0,4.0,1.0,1972-07-03,4.0,5.0,15381325.0,34.97604380561259,1.0,0.0,0.0,2364.0,6.0
2007-06-26,P08904,5.0,1500.0,138.0,4.0,5.0,1.0,1952-07-09,3.0,3.0,7686500.0,54.96235455167693,0.0,1.0,0.0,7500.0,20.0
2007-06-27,P08901,2.0,765.0,11.0,2.0,4.0,0.0,1996-06-29,1.0,5.0,8203665.0,10.992470910335387,0.0,1.0,0.0,1530.0,4.0
2007-06-28,P08948,2.0,976.0,47.0,3.0,4.0,1.0,1994-06-11,4.0,5.0,9801395.0,13.045859000684462,0.0,0.0,1.0,1952.0,6.0
2007-06-29,P08942,5.0,1627.0,192.0,4.0,5.0,0.0,1992-06-13,4.0,3.0,8748900.0,15.041752224503764,0.0,0.0,1.0,8135.0,20.0
2007-06-30,P08939,2.0,658.0,67.0,2.0,1.0,0.0,1995-06-14,1.0,2.0,4943680.0,12.043805612594113,0.0,1.0,0.0,1316.0,4.0
2007-07-01,P08895,3.0,1136.0,48.0,3.0,4.0,0.0,1989-07-05,2.0,6.0,9657300.0,17.987679671457904,0.0,1.0,0.0,3408.0,9.0
2007-07-02,P08894,3.0,874.0,97.0,3.0,2.0,0.0,1997-07-04,3.0,4.0,7586300.0,9.99315537303217,0.0,1.0,0.0,2622.0,9.0
2007-07-03,P08891,5.0,1812.0,39.0,5.0,4.0,0.0,1996-07-05,3.0,4.0,10105720.0,10.992470910335387,0.0,1.0,0.0,9060.0,25.0
2007-07-04,P08890,3.0,798.0,116.0,2.0,1.0,0.0,1968-07-13,1.0,6.0,7549650.0,38.97330595482546,0.0,1.0,0.0,2394.0,6.0
2007-07-05,P08887,6.0,1775.0,30.0,4.0,4.0,0.0,2001-07-06,2.0,6.0,20551520.0,5.9958932238193015,1.0,0.0,0.0,10650.0,24.0
2007-07-06,P08885,2.0,737.0,17.0,2.0,1.0,0.0,1976-07-13,3.0,6.0,6916665.0,30.978781656399725,0.0,1.0,0.0,1474.0,4.0
2007-07-07,P08927,6.0,1702.0,184.0,4.0,3.0,1.0,1979-06-23,2.0,4.0,13534820.0,28.03832991101985,0.0,0.0,1.0,10212.0,24.0
2007-07-08,P08884,5.0,1668.0,192.0,4.0,3.0,1.0,1964-07-18,2.0,4.0,9150510.0,42.97056810403833,0.0,1.0,0.0,8340.0,20.0
2007-07-09,P08883,3.0,802.0,161.0,3.0,3.0,0.0,1998-07-11,2.0,6.0,7968490.0,8.993839835728952,0.0,0.0,1.0,2406.0,9.0
2007-07-10,P08881,6.0,1554.0,190.0,4.0,5.0,0.0,2002-07-11,2.0,6.0,12893650.0,4.996577686516085,0.0,1.0,0.0,9324.0,24.0
2007-07-11,P08919,3.0,1167.0,142.0,3.0,1.0,0.0,1996-06-22,2.0,5.0,9790040.0,11.049965776865161,0.0,0.0,1.0,3501.0,9.0
2007-07-12,P08876,2.0,647.0,45.0,2.0,2.0,1.0,1997-07-14,4.0,4.0,9574550.0,9.99315537303217,1.0,0.0,0.0,1294.0,4.0
2007-07-13,P08913,7.0,1952.0,105.0,5.0,2.0,1.0,1962-07-03,1.0,6.0,13942350.0,45.02669404517454,0.0,1.0,0.0,13664.0,35.0
2007-07-14,P08875,2.0,994.0,14.0,3.0,4.0,1.0,1974-07-22,2.0,6.0,10381895.0,32.97741273100616,0.0,1.0,0.0,1988.0,6.0
2007-07-15,P08874,5.0,1972.0,141.0,5.0,2.0,0.0,1989-07-19,4.0,6.0,11475260.0,17.987679671457904,0.0,1.0,0.0,9860.0,25.0
2007-07-16,P08872,3.0,870.0,171.0,3.0,2.0,1.0,1974-07-24,2.0,6.0,8169350.0,32.97741273100616,0.0,1.0,0.0,2610.0,9.0
2007-07-17,P08869,5.0,1889.0,163.0,5.0,5.0,1.0,1957-07-29,3.0,3.0,15472200.0,49.96577686516085,1.0,0.0,0.0,9445.0,25.0
2007-07-18,P08902,7.0,1696.0,33.0,4.0,2.0,0.0,1989-07-01,4.0,6.0,13038690.0,18.04517453798768,0.0,0.0,1.0,11872.0,28.0
2007-07-19,P08867,6.0,1514.0,147.0,4.0,4.0,0.0,1991-07-23,2.0,4.0,10895520.0,15.989048596851472,0.0,1.0,0.0,9084.0,24.0
2007-07-20,P08865,6.0,1780.0,9.0,4.0,4.0,0.0,1968-07-29,4.0,6.0,13140580.0,38.97330595482546,0.0,1.0,0.0,10680.0,24.0
2007-07-21,P08864,2.0,668.0,128.0,2.0,4.0,0.0,1988-07-25,1.0,1.0,5076885.0,18.986995208761122,0.0,1.0,0.0,1336.0,4.0
